SAMPLE_ID,ANALYSIS_ID,ANALYSIS_CONTRACT,STATION_NAME,DEPLOYMENT_DATE_START,DEPLOYMENT_TIME_START,CAST_NUMBER,GEAR,TOW_TYPE,NET_MESH_SIZE,SAMPLING_NET_ID,MIN_SAMPLE_DEPTH,MAX_SAMPLE_DEPTH,ZOOPLANKTON_CATEGORY,TAXON_ID,KINGDOM,PHYLUM,CLASS,ORDER,FAMILY,TAXON_LIFE_DEVELOPMENT_STAGE,TAXON_SIZE_CATEGORY,Large Fract (ind./m3 depth vol),Small Fract (ind./m3 depth vol),Total abundance (ind./m3 depth vol),DEPTH_CALC_VOL,Large Fract (ind./m3 flowmeter vol),Small Fract (ind./m3 flowmeter vol),Total abundance (ind./m3 flowmeter vol),FLOWMETER_CALC_VOL
7424,164,Legacy Labo Fortier,420,2011-09-27,04:23:13,1,4x1m2,V-Tow,50,5,0,28,egg-like,Animalia,NA,NA,NA,NA,NA,Egg,98,0,16.43925694,16.43925694,0.2212,0,NA,NA,NA
7424,164,Legacy Labo Fortier,420,2011-09-27,04:23:13,1,4x1m2,V-Tow,50,5,0,28,non-copepod,Bivalvia,Animalia,Mollusca,Bivalvia,,,Not defined,Not Sized,0,476.7384514,476.7384514,0.2212,0,NA,NA,NA
7424,164,Legacy Labo Fortier,420,2011-09-27,04:23:13,1,4x1m2,V-Tow,50,5,0,28,non-copepod,Brown algaeeggpollen,,,,,,Not defined,Not Sized,0,65.75702778,65.75702778,0.2212,0,NA,NA,NA
7424,164,Legacy Labo Fortier,420,2011-09-27,04:23:13,1,4x1m2,V-Tow,50,5,0,28,non-copepod,Ceratium,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Ceratiaceae,Not defined,Not Sized,0,77396.0217,77396.0217,0.2212,0,NA,NA,NA
7424,164,Legacy Labo Fortier,420,2011-09-27,04:23:13,1,4x1m2,V-Tow,50,5,0,28,non-copepod,Coscinodiscus,Chromista,Bacillariophyta,Bacillariophyceae,Coscinodiscales,Coscinodiscaceae,Not defined,Not Sized,0,32.87851389,32.87851389,0.2212,0,NA,NA,NA
7424,164,Legacy Labo Fortier,420,2011-09-27,04:23:13,1,4x1m2,V-Tow,50,5,0,28,non-copepod,Echinodermata,Animalia,Echinodermata,,,,Larva,Not Sized,0,16.43925694,16.43925694,0.2212,0,NA,NA,NA
7424,164,Legacy Labo Fortier,420,2011-09-27,04:23:13,1,4x1m2,V-Tow,50,5,0,28,non-copepod,Foraminifera,Chromista,Foraminifera,,,,Not defined,Not Sized,0,16.43925694,16.43925694,0.2212,0,NA,NA,NA
7424,164,Legacy Labo Fortier,420,2011-09-27,04:23:13,1,4x1m2,V-Tow,50,5,0,28,non-copepod,Fritillaria sp.,Animalia,Chordata,Appendicularia,Copelata,Fritillariidae,Not defined,Not Sized,0,49.31777084,49.31777084,0.2212,0,NA,NA,NA
7424,164,Legacy Labo Fortier,420,2011-09-27,04:23:13,1,4x1m2,V-Tow,50,5,0,28,non-copepod,Limacina helicina,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Not defined,Not Sized,0,246.5888542,246.5888542,0.2212,0,NA,NA,NA
7424,164,Legacy Labo Fortier,420,2011-09-27,04:23:13,1,4x1m2,V-Tow,50,5,0,28,non-copepod,Peridinium,Chromista,Myzozoa,Dinophyceae,Peridiniales,Peridiniaceae,Not defined,Not Sized,0,345.2243959,345.2243959,0.2212,0,NA,NA,NA
7424,164,Legacy Labo Fortier,420,2011-09-27,04:23:13,1,4x1m2,V-Tow,50,5,0,28,non-copepod,Tintinnidae,Chromista,Ciliophora,Oligotrichea,Choreotrichida,Tintinnidae,Not defined,Not Sized,0,2860.430709,2860.430709,0.2212,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,copepod,Calanus glacialis,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Copepodid,Not Sized,0,4.219409283,4.219409283,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,copepod,Calanus hyperboreus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Copepodid,Not Sized,0,21.09704641,21.09704641,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,copepod,Copepoda,Animalia,Arthropoda,Copepoda,,,Copepodid,Not Sized,0,4.219409283,4.219409283,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,copepod,Cyclopoida,Animalia,Arthropoda,Copepoda,Cyclopoida,,Nauplius,Not Sized,0,1552.742616,1552.742616,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,copepod,Metridia longa,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Nauplius,Not Sized,0,4.219409283,4.219409283,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,copepod,Microcalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Copepodid,Not Sized,0,75.94936709,75.94936709,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,copepod,Microcalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Nauplius,Not Sized,0,109.7046414,109.7046414,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,copepod,Oithona similis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Copepodid,Not Sized,0,236.2869198,236.2869198,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,copepod,Oncaea notopus/parila,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Copepodid,Not Sized,0,8.438818565,8.438818565,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,copepod,Paraeuchaeta sp.,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,Copepodid,Not Sized,0,4.219409283,4.219409283,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,copepod,Pseudocalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Copepodid,Not Sized,0,37.97468354,37.97468354,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,copepod,Pseudocalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Nauplius,Not Sized,0,25.3164557,25.3164557,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,copepod,Scolecithricella minor,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Copepodid,Not Sized,0,4.219409283,4.219409283,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,copepod,Triconia borealis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Copepodid,Not Sized,0,345.9915612,345.9915612,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,egg-like,Animalia,NA,NA,NA,NA,NA,Egg,105,0,25.3164557,25.3164557,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,egg-like,Animalia,NA,NA,NA,NA,NA,Egg,125,0,4.219409283,4.219409283,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,egg-like,Animalia,NA,NA,NA,NA,NA,Egg,130,0,4.219409283,4.219409283,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,egg-like,Animalia,NA,NA,NA,NA,NA,Egg,148,0,4.219409283,4.219409283,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,egg-like,Animalia,NA,NA,NA,NA,NA,Egg,179,0,8.438818565,8.438818565,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,egg-like,Animalia,NA,NA,NA,NA,NA,Egg,261,0,4.219409283,4.219409283,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,egg-like,Animalia,NA,NA,NA,NA,NA,Egg,42,0,4.219409283,4.219409283,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,egg-like,Animalia,NA,NA,NA,NA,NA,Egg,53,0,8.438818565,8.438818565,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,egg-like,Animalia,NA,NA,NA,NA,NA,Egg,63,0,46.41350211,46.41350211,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,egg-like,Animalia,NA,NA,NA,NA,NA,Egg,82,0,16.87763713,16.87763713,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,egg-like,Animalia,NA,NA,NA,NA,NA,Egg,98,0,4.219409283,4.219409283,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,non-copepod,Asteroidea,Animalia,Echinodermata,Asteroidea,,,Juvenile,Not Sized,0,4.219409283,4.219409283,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,non-copepod,Bivalvia,Animalia,Mollusca,Bivalvia,,,Not defined,Not Sized,0,25.3164557,25.3164557,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,non-copepod,Brown algaeeggpollen,,,,,,Not defined,Not Sized,0,12.65822785,12.65822785,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,non-copepod,Ceratium,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Ceratiaceae,Not defined,Not Sized,0,5417.721519,5417.721519,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,non-copepod,Chaetoceros,Chromista,Bacillariophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Not defined,Not Sized,0,12.65822785,12.65822785,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,non-copepod,Cnidaria,Animalia,Cnidaria,,,,Not defined,Not Sized,0,8.438818565,8.438818565,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,non-copepod,Coscinodiscus,Chromista,Bacillariophyta,Bacillariophyceae,Coscinodiscales,Coscinodiscaceae,Not defined,Not Sized,0,122.3628692,122.3628692,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,non-copepod,Egg sac,,,,,,Not defined,Not Sized,0,4.219409283,4.219409283,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,non-copepod,Fritillaria sp.,Animalia,Chordata,Appendicularia,Copelata,Fritillariidae,Not defined,Not Sized,0,8.438818565,8.438818565,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,non-copepod,Peridinium,Chromista,Myzozoa,Dinophyceae,Peridiniales,Peridiniaceae,Not defined,Not Sized,0,42.19409283,42.19409283,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,non-copepod,Rhizosolenia,Chromista,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Not defined,Not Sized,0,12.65822785,12.65822785,1.7775,0,NA,NA,NA
7481,165,Legacy Labo Fortier,437,2011-09-28,03:29:40,1,4x1m2,V-Tow,50,5,0,225,non-copepod,Tintinnidae,Chromista,Ciliophora,Oligotrichea,Choreotrichida,Tintinnidae,Not defined,Not Sized,0,873.4177215,873.4177215,1.7775,0,NA,NA,NA
7498,166,Legacy Labo Fortier,438,2011-09-29,17:27:05,1,4x1m2,V-Tow,50,5,0,90,copepod,Calanus glacialis,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Copepodid,Not Sized,0,10.54852321,10.54852321,0.711,0,NA,NA,NA
7498,166,Legacy Labo Fortier,438,2011-09-29,17:27:05,1,4x1m2,V-Tow,50,5,0,90,copepod,Cyclopoida,Animalia,Arthropoda,Copepoda,Cyclopoida,,Nauplius,Not Sized,0,2352.320675,2352.320675,0.711,0,NA,NA,NA
7498,166,Legacy Labo Fortier,438,2011-09-29,17:27:05,1,4x1m2,V-Tow,50,5,0,90,copepod,Harpacticoida,Animalia,Arthropoda,Copepoda,Harpacticoida,,Copepodid,Not Sized,0,10.54852321,10.54852321,0.711,0,NA,NA,NA
7498,166,Legacy Labo Fortier,438,2011-09-29,17:27:05,1,4x1m2,V-Tow,50,5,0,90,copepod,Microcalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Copepodid,Not Sized,0,84.38818565,84.38818565,0.711,0,NA,NA,NA
7498,166,Legacy Labo Fortier,438,2011-09-29,17:27:05,1,4x1m2,V-Tow,50,5,0,90,copepod,Microcalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Nauplius,Not Sized,0,31.64556962,31.64556962,0.711,0,NA,NA,NA
7498,166,Legacy Labo Fortier,438,2011-09-29,17:27:05,1,4x1m2,V-Tow,50,5,0,90,copepod,Oithona similis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Copepodid,Not Sized,0,263.7130802,263.7130802,0.711,0,NA,NA,NA
7498,166,Legacy Labo Fortier,438,2011-09-29,17:27:05,1,4x1m2,V-Tow,50,5,0,90,copepod,Pseudocalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Copepodid,Not Sized,0,63.29113924,63.29113924,0.711,0,NA,NA,NA
7498,166,Legacy Labo Fortier,438,2011-09-29,17:27:05,1,4x1m2,V-Tow,50,5,0,90,copepod,Pseudocalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Nauplius,Not Sized,0,31.64556962,31.64556962,0.711,0,NA,NA,NA
7498,166,Legacy Labo Fortier,438,2011-09-29,17:27:05,1,4x1m2,V-Tow,50,5,0,90,copepod,Triconia borealis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Copepodid,Not Sized,0,411.3924051,411.3924051,0.711,0,NA,NA,NA
7498,166,Legacy Labo Fortier,438,2011-09-29,17:27:05,1,4x1m2,V-Tow,50,5,0,90,egg-like,Animalia,NA,NA,NA,NA,NA,Egg,130,0,10.54852321,10.54852321,0.711,0,NA,NA,NA
7498,166,Legacy Labo Fortier,438,2011-09-29,17:27:05,1,4x1m2,V-Tow,50,5,0,90,egg-like,Animalia,NA,NA,NA,NA,NA,Egg,179,0,105.4852321,105.4852321,0.711,0,NA,NA,NA
7498,166,Legacy Labo Fortier,438,2011-09-29,17:27:05,1,4x1m2,V-Tow,50,5,0,90,egg-like,Animalia,NA,NA,NA,NA,NA,Egg,212,0,31.64556962,31.64556962,0.711,0,NA,NA,NA
7498,166,Legacy Labo Fortier,438,2011-09-29,17:27:05,1,4x1m2,V-Tow,50,5,0,90,egg-like,Animalia,NA,NA,NA,NA,NA,Egg,65,0,31.64556962,31.64556962,0.711,0,NA,NA,NA
7498,166,Legacy Labo Fortier,438,2011-09-29,17:27:05,1,4x1m2,V-Tow,50,5,0,90,non-copepod,Aglantha digitale,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Not defined,Not Sized,0,10.54852321,10.54852321,0.711,0,NA,NA,NA
7498,166,Legacy Labo Fortier,438,2011-09-29,17:27:05,1,4x1m2,V-Tow,50,5,0,90,non-copepod,Bivalvia,Animalia,Mollusca,Bivalvia,,,Not defined,Not Sized,0,10.54852321,10.54852321,0.711,0,NA,NA,NA
7498,166,Legacy Labo Fortier,438,2011-09-29,17:27:05,1,4x1m2,V-Tow,50,5,0,90,non-copepod,Brown algaeeggpollen,,,,,,Not defined,Not Sized,0,10.54852321,10.54852321,0.711,0,NA,NA,NA
7498,166,Legacy Labo Fortier,438,2011-09-29,17:27:05,1,4x1m2,V-Tow,50,5,0,90,non-copepod,Ceratium,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Ceratiaceae,Not defined,Not Sized,0,3734.177215,3734.177215,0.711,0,NA,NA,NA
7498,166,Legacy Labo Fortier,438,2011-09-29,17:27:05,1,4x1m2,V-Tow,50,5,0,90,non-copepod,Coscinodiscus,Chromista,Bacillariophyta,Bacillariophyceae,Coscinodiscales,Coscinodiscaceae,Not defined,Not Sized,0,52.74261603,52.74261603,0.711,0,NA,NA,NA
7498,166,Legacy Labo Fortier,438,2011-09-29,17:27:05,1,4x1m2,V-Tow,50,5,0,90,non-copepod,Egg sac,,,,,,Not defined,Not Sized,0,10.54852321,10.54852321,0.711,0,NA,NA,NA
7498,166,Legacy Labo Fortier,438,2011-09-29,17:27:05,1,4x1m2,V-Tow,50,5,0,90,non-copepod,Fritillaria sp.,Animalia,Chordata,Appendicularia,Copelata,Fritillariidae,Not defined,Not Sized,0,10.54852321,10.54852321,0.711,0,NA,NA,NA
7498,166,Legacy Labo Fortier,438,2011-09-29,17:27:05,1,4x1m2,V-Tow,50,5,0,90,non-copepod,Limacina helicina,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Not defined,Not Sized,0,31.64556962,31.64556962,0.711,0,NA,NA,NA
7498,166,Legacy Labo Fortier,438,2011-09-29,17:27:05,1,4x1m2,V-Tow,50,5,0,90,non-copepod,Peridinium,Chromista,Myzozoa,Dinophyceae,Peridiniales,Peridiniaceae,Not defined,Not Sized,0,10.54852321,10.54852321,0.711,0,NA,NA,NA
7498,166,Legacy Labo Fortier,438,2011-09-29,17:27:05,1,4x1m2,V-Tow,50,5,0,90,non-copepod,Tintinnidae,Chromista,Ciliophora,Oligotrichea,Choreotrichida,Tintinnidae,Not defined,Not Sized,0,1729.957806,1729.957806,0.711,0,NA,NA,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,copepod,Calanus hyperboreus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Copepodid,Not Sized,0,9.993337775,9.993337775,0.3002,0,NA,NA,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,copepod,Calanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Nauplius,Not Sized,0,9.993337775,9.993337775,0.3002,0,NA,NA,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,copepod,Cyclopoida,Animalia,Arthropoda,Copepoda,Cyclopoida,,Nauplius,Not Sized,0,1489.007328,1489.007328,0.3002,0,NA,NA,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,copepod,Metridia longa,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Copepodid,Not Sized,0,9.993337775,9.993337775,0.3002,0,NA,NA,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,copepod,Metridia longa,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Nauplius,Not Sized,0,19.98667555,19.98667555,0.3002,0,NA,NA,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,copepod,Microcalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Copepodid,Not Sized,0,9.993337775,9.993337775,0.3002,0,NA,NA,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,copepod,Oithona similis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Copepodid,Not Sized,0,629.5802798,629.5802798,0.3002,0,NA,NA,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,copepod,Pseudocalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Copepodid,Not Sized,0,99.93337775,99.93337775,0.3002,0,NA,NA,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,copepod,Pseudocalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Nauplius,Not Sized,0,39.9733511,39.9733511,0.3002,0,NA,NA,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,copepod,Scolecithricella minor,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Copepodid,Not Sized,0,9.993337775,9.993337775,0.3002,0,NA,NA,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,copepod,Triconia borealis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Copepodid,Not Sized,0,449.7001999,449.7001999,0.3002,0,NA,NA,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,egg-like,Animalia,NA,NA,NA,NA,NA,Egg,114,0,39.9733511,39.9733511,0.3002,0,NA,NA,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,egg-like,Animalia,NA,NA,NA,NA,NA,Egg,130,0,39.9733511,39.9733511,0.3002,0,NA,NA,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,egg-like,Animalia,NA,NA,NA,NA,NA,Egg,179,0,49.96668887,49.96668887,0.3002,0,NA,NA,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,egg-like,Animalia,NA,NA,NA,NA,NA,Egg,228,0,49.96668887,49.96668887,0.3002,0,NA,NA,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,egg-like,Animalia,NA,NA,NA,NA,NA,Egg,65,0,49.96668887,49.96668887,0.3002,0,NA,NA,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,egg-like,Animalia,NA,NA,NA,NA,NA,Egg,98,0,9.993337775,9.993337775,0.3002,0,NA,NA,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,non-copepod,Aeginopsis laurentii,Animalia,Cnidaria,Hydrozoa,Narcomedusae,Solmundaeginidae,Not defined,Not Sized,0,9.993337775,9.993337775,0.3002,0,NA,NA,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,non-copepod,Bivalvia,Animalia,Mollusca,Bivalvia,,,Not defined,Not Sized,0,149.9000666,149.9000666,0.3002,0,NA,NA,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,non-copepod,Brown algaeeggpollen,,,,,,Not defined,Not Sized,0,9.993337775,9.993337775,0.3002,0,NA,NA,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,non-copepod,Ceratium,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Ceratiaceae,Not defined,Not Sized,0,11642.23851,11642.23851,0.3002,0,NA,NA,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,non-copepod,Clione limacina,Animalia,Mollusca,Gastropoda,Pteropoda,Clionidae,Veliger,Not Sized,0,29.98001332,29.98001332,0.3002,0,NA,NA,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,non-copepod,Cnidaria,Animalia,Cnidaria,,,,Not defined,Not Sized,0,49.96668887,49.96668887,0.3002,0,NA,NA,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,non-copepod,Coscinodiscus,Chromista,Bacillariophyta,Bacillariophyceae,Coscinodiscales,Coscinodiscaceae,Not defined,Not Sized,0,79.9467022,79.9467022,0.3002,0,NA,NA,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,non-copepod,Egg sac,,,,,,Not defined,Not Sized,0,9.993337775,9.993337775,0.3002,0,NA,NA,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,non-copepod,Fritillaria sp.,Animalia,Chordata,Appendicularia,Copelata,Fritillariidae,Not defined,Not Sized,0,19.98667555,19.98667555,0.3002,0,NA,NA,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,non-copepod,Isopoda,Animalia,Arthropoda,Malacostraca,Isopoda,,Not defined,Not Sized,0,9.993337775,9.993337775,0.3002,0,NA,NA,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,non-copepod,Limacina helicina,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Not defined,Not Sized,0,59.96002665,59.96002665,0.3002,0,NA,NA,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,non-copepod,Oikopleura sp.,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Not defined,Not Sized,0,19.98667555,19.98667555,0.3002,0,NA,NA,NA
23092,167,Legacy Labo Fortier,460,2011-09-30,11:28:26,1,4x1m2,V-Tow,50,5,0,38,non-copepod,Peridinium,Chromista,Myzozoa,Dinophyceae,Peridiniales,Peridiniaceae,Not defined,Not Sized,0,29.98001332,29.98001332,0.3002,0,NA,NA,NA
12024,168,Legacy Labo Fortier,407,2011-10-02,16:52:44,1,4x1m2,V-Tow,200,2,0,380,copepod,Acartia spp.,Animalia,Arthropoda,Copepoda,Calanoida,Acartiidae,Copepodid,Not Sized,0,1.052631579,1.052631579,380,0,1.144492132,1.144492132,349.5
